reading_id,tube_id,lactate_concentration,acetate_concentration
R4553,T021,0.9056695602125923,0.9517650115575482
R4554,T101,0.8044231905857011,0.2488571788784244
R4555,T098,0.6688766484589027,0.5816041435686321
R4556,T099,0.1504508989913781,0.43092734444685266
R4557,T001,0.13805843638590332,0.445427879185883
R4558,T009,0.26776090896640936,0.3337955013195122
R4559,T120,0.33362791701242744,0.6564137158252497
R4560,T095,0.08689940535444651,0.8038167795202851
R4561,T125,0.380283898589144,0.5506824453530572
R4562,T081,0.7285202021797704,0.4870603765431546
R4563,T059,0.9859703665580895,0.39559511608073006
R4564,T002,0.16859756459798847,0.6718349958574467
R4565,T022,0.8415303131405356,0.2472930808189191
R4566,T058,0.36003955781491936,0.4475412647387319
R4567,T052,0.9032871442644445,0.032397687718665136
R4568,T103,0.053008330421131844,0.5306777556209594
R4569,T032,0.3574453170431019,0.7972094564304911
R4570,T005,0.016665239720904168,0.6423633710884257
R4571,T098,0.8936113469967424,0.530839142851525
R4572,T123,0.8312945617380777,0.3809962464147878
R4573,T103,0.7722381074565924,0.9461642999150848
R4574,T011,0.34141814150031224,0.17049335610994176
R4575,T081,0.1035307936327633,0.7025820773563113
R4576,T054,0.030542883100858287,0.4813029374481358
R4577,T045,0.9819865712244926,0.08339575335249183
R4578,T113,0.7731991031402676,0.8510756776832152
R4579,T096,0.7538042908400422,0.5255112340857938
R4580,T075,0.13646172581160665,0.9197760044116275
R4581,T022,0.6830135229233985,0.7373848956915686
R4582,T038,0.6817546186694278,0.4384439895933957
R4583,T116,0.9469755203886263,0.38086845618538545
R4584,T103,0.0815650617860244,0.553978383190082
R4585,T091,0.10229335148878538,0.8694571637407332
R4586,T083,0.03521220548038584,0.20307494879642218
R4587,T115,0.9985387811952147,0.6904453418884869
R4588,T092,0.19567721971283636,0.37744827380121393
R4589,T032,0.738341836396809,0.0864406038232135
R4590,T004,0.11783176066822909,0.1746560900291434
R4591,T077,0.7537733584350803,0.4621002062555305
R4592,T059,0.9207587930949125,0.9196080671189312
R4593,T100,0.41371553617903556,0.72851748076557
R4594,T090,0.6120792960882439,0.42083649323199757
R4595,T042,0.8687688202867305,0.9135649321530783
R4596,T065,0.21376852253743917,0.742523281133759
R4597,T061,0.3627846343108695,0.935906977058111
R4598,T014,0.9972883942644086,0.07431197909897924
R4599,T082,0.8348268991359912,0.8794298124377666
R4600,T080,0.5975415504962398,0.9331565325689299
R4601,T097,0.13884385153552903,0.34789713003883616
R4602,T073,0.1930255491395101,0.6736940399768471
R4603,T041,0.6938958566058384,0.3174801074557472
R4604,T081,0.9153385688715726,0.9389232704887659
R4605,T105,0.6928651113158978,0.6284851100000088
R4606,T096,0.023184608592832556,0.22037628698241118
R4607,T083,0.7677234793103571,0.16608798567642535
R4608,T081,0.8905528905684333,0.3992769714793284
R4609,T087,0.45458314407720646,0.7778675277419828
R4610,T002,0.5165691126637862,0.8324179587636154
R4611,T047,0.04155079588994437,0.2648056337140141
R4612,T046,0.09598415515810554,0.627333298885029
R4613,T008,0.0005925820253758207,0.3601567110113866
R4614,T064,0.8722117618363562,0.6338485190778749
R4615,T082,0.9579061284369266,0.2310221295679492
R4616,T069,0.1466773359678475,0.06227952799411318
R4617,T066,0.13843629755455744,0.6326782300547434
R4618,T083,0.9208580895185869,0.6584536590724256
R4619,T000,0.26153943455392636,0.5629386726144444
R4620,T112,0.7352321835911868,0.2940935335925773
R4621,T016,0.81222593402759,0.06998537215936085
R4622,T056,0.3941285937620155,0.8231409398985965
R4623,T008,0.10286189474523444,0.3315544889611176
R4624,T110,0.9799799113977569,0.8452750791356253
R4625,T046,0.7656352864611798,0.4618404011010844
R4626,T001,0.8313434316518381,0.04307076343070482
R4627,T096,0.30946633034790716,0.30681670508971226
R4628,T015,0.8903266007735394,0.7703517143082441
R4629,T049,0.37143594392206647,0.1957557436563897
R4630,T101,0.729341097614482,0.7043938061740899
R4631,T047,0.1378498487537878,0.224156945401641
R4632,T095,0.04682975585096172,0.45260255020820817
R4633,T105,0.5209098465540473,0.8014793233111429
R4634,T054,0.8919356346532714,0.17368900687278932
R4635,T058,0.6037980817415288,0.5658979429686005
R4636,T067,0.271926431312414,0.617097109574944
R4637,T119,0.33164947466178996,0.7670042908711495
R4638,T077,0.6773925723359572,0.1863829356221316
R4639,T051,0.9632082601553088,0.34591297200317794
R4640,T034,0.43443509443583483,0.19853878914529388
R4641,T087,0.1025509473611026,0.1325447641379799
R4642,T054,0.6169733228803287,0.4766441440847815
R4643,T030,0.2084505314659687,0.20944690513059405
R4644,T084,0.11084329346493171,0.8719205166322378
R4645,T116,0.2972264831207285,0.540040813302168
R4646,T115,0.18345110503440987,0.5024437384926949
R4647,T111,0.19383541189497389,0.837573902915893
R4648,T113,0.445167795168408,0.5167384845256718
R4649,T094,0.27073177704611473,0.6423594775434005
R4650,T082,0.7566807491561508,0.7752061817953776
R4651,T118,0.06178459419724436,0.2482622209074029
R4652,T081,0.04892176996917197,0.39417237017691165
R4653,T107,0.011593173642064691,0.852279190639225
R4654,T093,0.8626156127055792,0.5200447497208367
R4655,T018,0.7578792348563647,0.9959920558848614
R4656,T032,0.1480577344885451,0.6830467479305617
R4657,T084,0.08612971180281448,0.8645650003265248
R4658,T061,0.3424657576992187,0.18409620904210855
R4659,T067,0.9062613466236407,0.6730696867011231
R4660,T113,0.7878978775217045,0.8585484151438889
R4661,T026,0.20279948416723648,0.4954499652098793
R4662,T010,0.03347137023433855,0.07225348276037957
R4663,T036,0.8599617843938768,0.4963483993260954
R4664,T097,0.6679459768543301,0.3623816068664705
R4665,T016,0.3420387225653483,0.35062904516303695
R4666,T110,0.8138104935382986,0.6558510207708095
R4667,T048,0.6329936416017363,0.013607058526486027
R4668,T027,0.779564571307441,0.7614666470340431
R4669,T040,0.07542724544303658,0.7003254624368762
R4670,T061,0.853330994377029,0.08356865346550157
R4671,T066,0.796725128091138,0.43917236883453226
R4672,T076,0.06009280069314271,0.3976064896914948
R4673,T033,0.6058140607160822,0.3623413057124204
R4674,T112,0.10985222018343288,0.2977756635242266
R4675,T074,0.08906736766520029,0.5031839426662814
R4676,T004,0.5080924906600719,0.1620142829424719
R4677,T068,0.7701063543685718,0.264266737699538
R4678,T125,0.24272646878667647,0.4065967974801692
R4679,T008,0.85352564889511,0.2927725369269819
R4680,T124,0.025681151708170646,0.8233023768715736
R4681,T059,0.05507264160707526,0.0912246829676322
R4682,T107,0.9929288721273725,0.5200648758822468
R4683,T046,0.2502933645410277,0.9282673522621913
R4684,T062,0.5678014548794142,0.8633598430549041
R4685,T105,0.6765787294927824,0.9791403099658004
R4686,T029,0.7038254200692919,0.23899464472127485
R4687,T029,0.7325275897251687,0.4886439596660581
R4688,T081,0.3963377556048243,0.08599832430440613
R4689,T095,0.9127142790600978,0.5849925178525242
R4690,T046,0.8360522323093259,0.47040172644533573
R4691,T098,0.8837715609025025,0.5225285758118423
R4692,T112,0.35803743843235647,0.8805328028840168
R4693,T109,0.986381648122408,0.37883685913126686
R4694,T042,0.47888026700484,0.9355365733282832
R4695,T011,0.31045107938512184,0.9033968172792174
R4696,T004,0.2791378309256094,0.6819504464649975
R4697,T079,0.31337439098772757,0.701596080678423
R4698,T062,0.3056749155592551,0.19509995744164554
R4699,T081,0.16438112475053812,0.68707099212922
R4700,T062,0.039124578250595676,0.9917496770006993
R4701,T091,0.8744300223414565,0.43653888591064927
R4702,T007,0.6581882570477565,0.4321612227360355
R4703,T037,0.4309377371091486,0.37300061536377227
R4704,T120,0.21660912840751823,0.5786664614944873
R4705,T068,0.7640146361595753,0.36549774898339826
R4706,T030,0.42495648316485124,0.8531699474303388
R4707,T115,0.804366258454379,0.19901013429816672
R4708,T070,0.8170578678840795,0.30253432987648665
R4709,T055,0.10260347697817596,0.5012614369990942
R4710,T110,0.3971373604480565,0.09169691191279106
R4711,T053,0.8289622547607778,0.3538140353309088
R4712,T081,0.8340861751458682,0.11944060093581566
R4713,T114,0.937693768755832,0.6236736299564658
R4714,T057,0.3732769721571122,0.22864743164880363
R4715,T063,0.9098009921089957,0.7254962115282887
R4716,T024,0.7351582283928998,0.017422311077673225
R4717,T097,0.8499887729399425,0.04181976939102916
R4718,T056,0.5188000281197275,0.5358447358154581
R4719,T029,0.14871853873305751,0.8147142860543882
R4720,T026,0.22430366877261554,0.4479265714056011
R4721,T010,0.24081844741508895,0.2996572505211912
R4722,T043,0.8677510583665458,0.08230196145429436
R4723,T087,0.7790188488658545,0.34577634176418237
R4724,T047,0.8483860672509241,0.2703914382804704
R4725,T102,0.2853771424714264,0.3503812669519184
R4726,T061,0.9214011572966887,0.6275902743449279
R4727,T099,0.6650568107026675,0.6477266578469425
R4728,T060,0.35544546904204743,0.6260794017701966
R4729,T044,0.26743273774982645,0.7900130310953127
R4730,T052,0.8150692603926489,0.7131050545819151
R4731,T120,0.31519294432017864,0.252509694698433
R4732,T067,0.8191290097936541,0.7218881044719059
R4733,T096,0.4170573734937578,0.8142460206091783
R4734,T036,0.22850662285723844,0.03946140317769231
R4735,T055,0.8630538116328403,0.9720931514332487
R4736,T008,0.29639753930150115,0.66038067418661
R4737,T073,0.737879456850548,0.36569886561118425
R4738,T067,0.6482386638670409,0.9453103600576324
R4739,T107,0.007168418613684668,0.5616329406508963
R4740,T005,0.23355322663447642,0.0843312873124239
R4741,T081,0.1775667769929299,0.3144712360607307
R4742,T029,0.6447500305339684,0.8296427106704072
R4743,T070,0.2306732936390088,0.2868427944437397
R4744,T125,0.3881970003607691,0.38916757217644893
R4745,T071,0.7519970125067905,0.8740838050740544
R4746,T085,0.6898156431824404,0.6558499404328662
R4747,T062,0.769921233802372,0.693171690562693
R4748,T036,0.7440537654905397,0.03153661828526322
R4749,T090,0.4106828184971558,0.018188386545485602
R4750,T103,0.48987820625887235,0.6382781825583487
R4751,T042,0.6018619315445068,0.2968326973644856
R4752,T101,0.2697944934526979,0.1434966475108974
R4753,T012,0.7814443199294304,0.4775500861549251
R4754,T083,0.14819107438261558,0.42114659294663437
R4755,T025,0.09469095388325743,0.4767088479589896
R4756,T031,0.5059432272529983,0.7534973370452672
R4757,T075,0.2979956399542293,0.7003008417421573
R4758,T042,0.4005785966773625,0.49514459045625114
R4759,T012,0.7812454689726558,0.2738737762121557
R4760,T027,0.681853760299866,0.3332084949943256
R4761,T008,0.59555605611495,0.10380563114880326
R4762,T111,0.15565273745732977,0.6192788615770776
R4763,T001,0.7344276455668338,0.32699443698570674
R4764,T095,0.12675811508705537,0.5887659277587413
R4765,T065,0.6919157104992701,0.6795365780530223
R4766,T076,0.5725764655128778,0.5671040649622126
R4767,T087,0.5090241285904322,0.988802998165015
R4768,T081,0.733720452335343,0.014762058781354614
R4769,T007,0.7301733439589733,0.4369307585081824
R4770,T117,0.209433890428811,0.8245948071375854
R4771,T011,0.48854610119259545,0.8406078000830195
R4772,T082,0.16919846272865635,0.8623542421778172
R4773,T115,0.8269438301663088,0.2520798284683662
R4774,T067,0.4337102247924748,0.28847227740551307
R4775,T070,0.7245431006537771,0.09576579337264468
R4776,T121,0.20326119438917956,0.5881855555000276
R4777,T115,0.7498886006423696,0.5263223278156423
R4778,T057,0.2798178814938458,0.1877870080725359
R4779,T059,0.7733896544107639,0.8424781838431734
R4780,T053,0.631721614322129,0.9828415536995584
R4781,T032,0.19794830099410465,0.11672762670803427
R4782,T072,0.11353520043011323,0.2248063139964993
R4783,T096,0.43994038330215757,0.4799610943444712
R4784,T117,0.33549430489708243,0.07156195586832037
R4785,T098,0.443944806105087,0.7287521332970703
R4786,T058,0.4792276081267829,0.3538544116369873
R4787,T046,0.793775294463505,0.40980535607655333
R4788,T102,0.4597742457713624,0.14975842082216217
R4789,T125,0.5781383059293683,0.919981517228142
R4790,T064,0.14870384589776597,0.884845657736311
R4791,T039,0.15237558827662223,0.7052236509181625
R4792,T068,0.36792577022954487,0.4473768948183816
R4793,T032,0.9626352119304088,0.6744132266079874
R4794,T035,0.08043071851191663,0.12437886000392417
R4795,T005,0.6879386781791705,0.6117434314960115
R4796,T039,0.07954744531306301,0.9722195597061488
R4797,T033,0.6948886877729165,0.25319976332460103
R4798,T066,0.7926140620882253,0.25142777130814276
R4799,T114,0.8048464408482074,0.5142086487349918
R4800,T040,0.8651348438862881,0.9878165335928636
R4801,T060,0.799755890006642,0.7404032771204145
R4802,T079,0.2726641035572074,0.7587985622920085
R4803,T054,0.18461718319193599,0.3662942022780128
R4804,T009,0.6159196158530139,0.7499199477430211
R4805,T003,0.7511721440298976,0.7113493866266398
R4806,T079,0.7751618743705364,0.9890714771045619
R4807,T083,0.43744231029565583,0.13350537846247956
R4808,T067,0.7258673671106115,0.5430746469934069
R4809,T015,0.30363329708362985,0.2773967999307161
R4810,T116,0.9222705315451023,0.8057976930140854
R4811,T008,0.6209826838561502,0.6562786760053669
R4812,T002,0.8122272372852786,0.838914698949725
R4813,T057,0.19120960578992985,0.1651808541058687
R4814,T119,0.5161095679489497,0.227357661056377
R4815,T027,0.025946105020721366,0.05815861200401684
R4816,T001,0.7472950228229596,0.6193901042148038
R4817,T044,0.17762798330624496,0.03328705067544491
R4818,T019,0.12123370320325577,0.7394751938664548
R4819,T032,0.7638951579485009,0.19742432331986404
R4820,T100,0.5467921126498574,0.823918735864104
R4821,T011,0.9489787985181578,0.5446435831596855
R4822,T047,0.6508894210627434,0.57666970379109
R4823,T115,0.28815427613896794,0.2411216002500286
R4824,T000,0.03479510559971266,0.16831902339208904
R4825,T015,0.44050017898075866,0.10179611750065465
R4826,T057,0.01723146250721086,0.3655905144114233
R4827,T124,0.670561319031888,0.48024452320982414
R4828,T079,0.06732660983313288,0.6922594103166936
R4829,T035,0.1306525359409032,0.3472146519870588
R4830,T024,0.405221666723121,0.7935644237253772
R4831,T021,0.7479541933738806,0.26434758619834553
R4832,T106,0.379060845498281,0.7627132520849267
R4833,T011,0.012456497885234175,0.7428052148850124
R4834,T092,0.03327338003689495,0.19432618960527215
R4835,T008,0.8448593048243356,0.8030270430449102
R4836,T019,0.19456789096299165,0.60605373995394
R4837,T013,0.8586960951562418,0.7001767976153865
R4838,T018,0.8642822553921216,0.4521168086128742
R4839,T102,0.314860110502314,0.1215990598143003
R4840,T031,0.9410245291041984,0.9968741919923683
R4841,T043,0.8144399058634718,0.5869337814903738
R4842,T077,0.8548431666490593,0.9679084470555619
R4843,T033,0.6797426213036242,0.06649227682382786
R4844,T075,0.1767060037152861,0.5735768949246347
R4845,T099,0.9538075508222789,0.6428010596812975
R4846,T019,0.7137781077575304,0.4323470519957421
R4847,T038,0.16774569650862992,0.7323025873118334
R4848,T123,0.07596610736408849,0.5330373946494661
R4849,T058,0.5977393962462904,0.3068056910013077
R4850,T048,0.6943746680661688,0.33301814106108274
R4851,T014,0.5290548151972901,0.4783564656312851
R4852,T047,0.7022779778161994,0.10937984465762352
R4853,T059,0.7595803718287093,0.23358547863647272
R4854,T013,0.4117811610220875,0.3776089313889437
R4855,T124,0.9277864980097353,0.2019822624781571
R4856,T008,0.65967641430531,0.606216840037139
R4857,T036,0.4203299616929417,0.7636986271709179
R4858,T019,0.46436008415442265,0.9388090807569868
R4859,T106,0.9148007794650003,0.9124429266451165
R4860,T099,0.6447653039191433,0.4396220502019438
R4861,T106,0.17303357585283174,0.4324034170558807
R4862,T082,0.49298311472047573,0.40482038015305344
R4863,T081,0.017185194203566012,0.09805523124473525
R4864,T056,0.9055963417651568,0.4706015963897541
R4865,T031,0.49079758020194497,0.871712247607253
R4866,T090,0.6609669081791002,0.2277562460933793
R4867,T039,0.7872512402669951,0.766734953857019
R4868,T031,0.3516733812068884,0.9365360915715941
R4869,T053,0.11640701448392543,0.9307876316698561
R4870,T036,0.6611531075976593,0.21443991936509865
R4871,T006,0.8078247278740327,0.7884463965822224
R4872,T021,0.3301832552639954,0.32370872598974054
R4873,T035,0.8638334080199167,0.6970509456375235
R4874,T056,0.3955984757986468,0.5190640808968107
R4875,T067,0.9457610529505053,0.5349190409830581
R4876,T072,0.7219925460485865,0.039310375589463264
R4877,T043,0.24554386170321518,0.9221420560890423
R4878,T091,0.9807733486022289,0.3322238885868819
R4879,T006,0.5791340406227862,0.3127501755367772
R4880,T010,0.6118369614454309,0.6457901960827588
R4881,T026,0.1886360087501141,0.9664299323756204
R4882,T104,0.9222171332820543,0.8678419018539157
R4883,T079,0.9354564586784149,0.5905557550363909
R4884,T048,0.9593286373933368,0.4500217897283231
R4885,T123,0.5077853027976704,0.6902140957403194
R4886,T035,0.8438654280639375,0.2100573139424582
R4887,T118,0.4935818148093305,0.7263115720899099
R4888,T030,0.5936238933615031,0.6189919448628741
R4889,T021,0.8023582907535204,0.7113614340258374
R4890,T025,0.3060370426507003,0.7854772376743308
R4891,T108,0.831306293504197,0.8601000537488248
R4892,T113,0.9557082026447872,0.8460414433324617
R4893,T013,0.2517221632155314,0.09819166324086537
R4894,T037,0.6409796317012533,0.44690969665840885
R4895,T058,0.5300223656782463,0.2030826107447491
R4896,T080,0.29918453464564143,0.5800848940251901
R4897,T124,0.8749310209690577,0.9183834057112107
R4898,T007,0.7793377471913493,0.5655682431477668
R4899,T062,0.9193461740984631,0.7406964430631953
R4900,T032,0.2452731365508568,0.015778923655045074
